work_id,n_authors,title,work_type,conference_id,label,year,city,country,series_abbreviation,series_title
563,5,The Identification of Spelling Variants in English and German Historical Texts: Manual or Automatic?,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
564,3,A General Framework for Feature Identification,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
565,1,Demand Balancing in Fee-free Resource Sharing Community Networks with Unequal Resource Distribution,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
566,2,TEI P5: Whats in It for Me?,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
567,1,Méthodes automatiques de datation d'un texte,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
568,3,Critique de la bibliométrie comme outil d'évaluation; vers une approche qualitative.,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
569,3,Humanities' Computings,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
570,2,Using Software Modeling Techniques to Design Document and Metadata Structures,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
571,3,The Multilingual Markup Website,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
572,3,Le résumé automatique dans la plate - forme EXCOM,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
573,1,Third-Party Annotations in the Digital Edition Using EDITOR,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
574,3,Orlando Abroad : Scholarship and Transformation,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
575,1,Asynchronous Requests for Interactive Applications in the Digital Humanities,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
576,3,Problems with Marriage: Annotating Seventeenth - Century French Engravings with TEI and SVG,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
577,2,Methods for Genre Analysis Applied to Formal Scientific Writing,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
578,1,Combining Cognitive Stylistics and Computational Stylistics,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
579,1,"The Introduction of Word Types and Lemmas in Novels, Short Stories and Their Translations",1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
580,1,Digitizing Cultural Discourses. Baedeker Travel Guides 1875 - 1914,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
581,1,TELOTA - the Electronic Life of the Academy. New Approaches for the Digitization of Long Term Projects in the Humanities,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
582,1,Eccentricity and / or Typicality in Sterne's Sermons ? Towards a Computer - Assisted Tentative Answer,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
583,3,Deux romans baroques français en ligne,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
584,1,The Exhibition Problem. A Real Life Example with a Suggested Solution,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
585,2,"TEI, CIDOC - CRM and a Possible Interface between the Two",1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
586,2,Modelling Lexical Entries: a Database for the Analysis of the Language of Young People,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
587,3,Collaborative Indexing of Cultural Resources: Some Outstanding Issues,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
588,1,The Septuagint and the Possibilities of Humanities Computing: from Assistant to Collaborator,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
589,3,Capturing Australian Indigenous Perceptions of the Landscape Using a Virtual Environment,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
590,1,French-English Literary Translation Aided by Frequency Comparisons from ARTFL and Other Corpora,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
591,1,"Stylometry, Chronology and the Styles of Henry James",1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
592,4,"Quite Right, Dear and Interesting: Seeking the Sentimental in Nineteenth Century American Fiction",1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
593,4,Performing Gender: Automatic Stylistic Analysis of Shakespeare's Characters,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
594,3,"Criticism Mining: Text Mining Experiments on Book, Movie and Music Reviews",1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
595,4,Markup Languages for Complex Documents - an Interim Project Report,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
596,1,Semantic Timeline Tools for History and Criticism,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
597,1,The Inhibition of Geographical Information in Digital Humanities Scholarship,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
598,1,The SHSSERI Collaborative KnowledgeSpace : a New Approach to Resource Fragmentation and Information Overload,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
599,1,Killer Applications in Digital Humanities,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
600,2,Novel Tools for Creating and Visualizing Metadata for Digital Movie Retrieval,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
601,1,Cybercultural Capital: ASCII's Preservation of the Digital Underground,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
602,2,"Digital Audio Archives, Computer-Enhanced Transcripts, and New Methods in Sociolinguistic Analysis",1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
603,1,How to Annotate Historical Townplans?,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
604,3,Towards the Global Wordnet,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
605,1,Be et have : qualités et défauts,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
606,1,Constructing the Catalogue of English Literary Manuscripts 1450 - 1700,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
607,4,"Les technologies de l'information et de la communication (TIC) aux services de l'enseignement de la logique aux apprenants des disciplines d'humanités : LOGIC, un outil en ligne, dynamique et interactif.",1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
608,1,Our Daily Dose of Rhetoric : Patterns of Argument in the Australian Press,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
609,1,Digital Humanities or the Gradiva Complex,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
610,1,Familles narratologiques et balisage du roman contemporain,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
611,2,De - Constructing the e - Learning Pipeline,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
612,1,Pcube - Policarpo Petrocchi Project : The Architecture of a (Semantic) Digital Archive,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
613,1,Tagging Categorial Fuzziness and Polyfunctionality,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
614,1,Writing With Different Pictures : New Genres for New Knowledges,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
615,1,Digital Gazetteers and Temporal Directories for Digital Atlases,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
616,1,L'apport pédagogique de la vidéo dans le module « Chairing a meeting »,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
617,1,The Digital Dinneen Project : Further Avenues for CELT,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
618,2,Monumenta Frisingensia - a Digital Edition of the Oldest Slovenian Text,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
619,1,The Margins of the Scholarship: Children's Literature and the Hypertext Edition,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
620,1,Just Different Layers? Stylesheets and Digital Edition Methodology,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
621,1,De l'index nominum à l'ontologie. Comment mettre en lumière les réseaux sociaux dans les corpus historiques numériques ?,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
622,4,Axiomatizing FRBR : An Exercise in the Formal Ontology of Cultural Objects,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
623,2,Collaborative Scholarship: Rethinking Text Editing on the Digital Platform,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
624,3,Use of Computing Tools for Organizing and Accessing Theory and Art Criticism Information: the TTC - ATENEA Proj,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
625,1,The Ghost of the Printed Page: New Media Poetry and Its Ancestry,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
626,1,Non-traditional Authorship Attribution : The Contribution of Forensic Linguistics,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
627,1,Proposing an Affordance Strength Model to Study New Interface Tools,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
628,1,Exploring the Wiki as a Mode of Collaborative Scholarship,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
629,1,"Many Houses, Many Leaves: Cross-Sited Media Productions and the Problems of Convergent Narrative Networks",1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
630,2,Can I write like John le Carré?,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
631,1,What is text? A Pluralistic Approach,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
632,4,El Reconocimiento Automático de la Composición en Español,1.0,7,2006 - Sorbonne,2006,Paris,France,ADHO | ACH/ICCH | ALLC/EADH | ACH/ALLC,ADHO Annual Conference | Association for Computers and the Humanities / International Conference on Computers and the Humanities | Association for Literary and Linguistic Computing / European Association of Digital Humanities | Joint Annual Conference of the Association for Computers and the Humanities and the Association for Literary and Linguistic Computing
